text@XXX	@XXX	92.444	95.246	ааа кому вы посвящаете все свои песни о любви ? //
text@XXX	@XXX	98.147	99.333	всем разным ? //
text@XXX	@XXX	102.144	104.425	как вы отмечаете успех вашей новой песни ? // 
text@XXX	@XXX	104.425	107.074	Как вы вообще понимаете что песня зашла в народ ? //
text@XXX	@XXX	121.246	122.975	вам нравится группа Пятница ? //
text@XXX	@XXX	123.591	125.506	вам хотелось бы с ними сделать какой-то совместный проект ? //
text@XXX	@XXX	125.518	128.148	потому что / я как фанат этой группы... //
text@XXX	@XXX	129.097	130.06	и будет ли ? // ждать ? //
text@XXX	@XXX	148.333	154.037	совсем недавно была премия Муз-ТВ / ааа / я за вас болел / поэтому /
text@XXX	@XXX	154.16	155.197	поэтому /
text@XXX	@XXX	158.141	162.149	какую бы вы хотели выиграть премию / в вашей жизни / за всю вашу карьеру ? //
text@XXX	@XXX	176.283	177.925	и тем не менее / может //
text@XXX	@XXX	186.511	189.469	как часто вы пользуетесь знакомством / чтобы пройти на чей-либо концерт ? //
text@XXX	@XXX	207.728	210.123	ааа / предлогали ли вам петь под фанеру ? //
text@XXX	@XXX	267.07	268.106	вы много с кем знакомы //
text@XXX	@XXX	268.347	272.035	у кого по-вашему из... в российской поп-сцене звездная болезнь ?  //
text@XXX	@XXX	278.542	282.163	а как думаете / она может / рано или позно / когда-нибудь начаться у вас ? //
words@XXX	@XXX	0.001	0.3	после
words@XXX	@XXX	0.3	0.599	какой
words@XXX	@XXX	0.599	0.898	песни...
words@XXX	@XXX	0.898	1.197	/
words@XXX	@XXX	1.197	1.496	после
words@XXX	@XXX	1.496	1.795	выхода
words@XXX	@XXX	1.795	2.094	какой
words@XXX	@XXX	2.094	2.393	песни
words@XXX	@XXX	2.393	2.692	вы
words@XXX	@XXX	2.692	2.991	считаете
words@XXX	@XXX	2.991	3.29	/
words@XXX	@XXX	3.29	3.589	эээ
words@XXX	@XXX	3.589	3.888	/
words@XXX	@XXX	3.888	4.187	вы
words@XXX	@XXX	4.187	4.486	стали
words@XXX	@XXX	4.486	4.995	популярными
words@XXX	@XXX	4.995	5.095	?
words@XXX	@XXX	5.095	5.224	//
words@XXX	@XXX	16.494	16.735	как
words@XXX	@XXX	16.735	16.976	вы
words@XXX	@XXX	16.976	17.217	думаете
words@XXX	@XXX	17.217	17.458	/
words@XXX	@XXX	17.458	17.699	в
words@XXX	@XXX	17.699	17.94	каком
words@XXX	@XXX	17.94	18.181	жанре
words@XXX	@XXX	18.181	18.422	вы
words@XXX	@XXX	18.422	18.946	играете
words@XXX	@XXX	18.946	19.066	?
words@XXX	@XXX	19.066	19.148	//
words@XXX	@XXX	28.641	29.535	мощно
words@XXX	@XXX	29.535	29.617	//
words@XXX	@XXX	31.999	32.253	с
words@XXX	@XXX	32.253	32.507	кем
words@XXX	@XXX	32.507	32.761	из
words@XXX	@XXX	32.761	33.142	/
words@XXX	@XXX	33.142	33.524	эээ
words@XXX	@XXX	33.524	33.906	/
words@XXX	@XXX	33.906	34.288	знаменитых
words@XXX	@XXX	34.288	34.67	русских
words@XXX	@XXX	34.67	35.052	поп-звезд
words@XXX	@XXX	35.052	35.434	вы
words@XXX	@XXX	35.434	35.816	хотели
words@XXX	@XXX	35.816	36.198	бы
words@XXX	@XXX	36.198	36.58	спеть
words@XXX	@XXX	36.58	36.692	?
words@XXX	@XXX	36.692	36.79	//
words@XXX	@XXX	37.837	38.055	ну
words@XXX	@XXX	38.055	38.273	да
words@XXX	@XXX	38.273	38.491	/
words@XXX	@XXX	38.491	38.709	таких
words@XXX	@XXX	38.709	38.927	самых
words@XXX	@XXX	38.927	39.145	популярных
words@XXX	@XXX	39.145	39.363	/
words@XXX	@XXX	39.363	39.581	самых
words@XXX	@XXX	39.581	39.933	глобальных
words@XXX	@XXX	39.933	40.024	//
words@XXX	@XXX	41.609	41.846	угу
words@XXX	@XXX	41.846	42.083	/
words@XXX	@XXX	42.083	42.32	кстати
words@XXX	@XXX	42.32	42.557	следующий
words@XXX	@XXX	42.557	42.794	вопрос
words@XXX	@XXX	42.794	43.031	/
words@XXX	@XXX	43.031	43.268	если
words@XXX	@XXX	43.268	43.505	бы
words@XXX	@XXX	43.505	43.742	вы
words@XXX	@XXX	43.742	43.979	попали
words@XXX	@XXX	43.979	44.216	в
words@XXX	@XXX	44.216	44.453	шоу
words@XXX	@XXX	44.453	44.838	Голос
words@XXX	@XXX	44.838	44.936	//
words@XXX	@XXX	44.936	45.294	и
words@XXX	@XXX	45.294	45.652	там
words@XXX	@XXX	45.652	46.01	сидят
words@XXX	@XXX	46.01	46.368	/
words@XXX	@XXX	46.368	46.726	Григорий
words@XXX	@XXX	46.726	47.084	Лепс
words@XXX	@XXX	47.084	47.442	/
words@XXX	@XXX	47.442	47.8	Градский
words@XXX	@XXX	47.8	48.158	/
words@XXX	@XXX	48.158	48.516	Киркоров
words@XXX	@XXX	48.516	48.874	и
words@XXX	@XXX	48.874	49.232	/
words@XXX	@XXX	49.232	49.59	допустим
words@XXX	@XXX	49.59	49.948	/
words@XXX	@XXX	49.948	50.306	Джон
words@XXX	@XXX	50.306	50.921	Леннон
words@XXX	@XXX	50.921	51.024	//
words@XXX	@XXX	52.089	52.883	допустим
words@XXX	@XXX	52.883	52.965	//
words@XXX	@XXX	53.521	53.853	к...
words@XXX	@XXX	53.853	54.185	к
words@XXX	@XXX	54.185	54.517	кому
words@XXX	@XXX	54.517	54.849	бы
words@XXX	@XXX	54.849	55.181	вы
words@XXX	@XXX	55.181	55.742	пошли
words@XXX	@XXX	55.742	55.85	?
words@XXX	@XXX	55.85	55.953	//
words@XXX	@XXX	65.97	66.232	хорошо
words@XXX	@XXX	66.232	66.494	/
words@XXX	@XXX	66.494	66.756	вся
words@XXX	@XXX	66.756	67.186	четверка
words@XXX	@XXX	67.186	67.283	//
words@XXX	@XXX	71.679	71.877	почему
words@XXX	@XXX	71.877	72.075	именно
words@XXX	@XXX	72.075	72.273	к
words@XXX	@XXX	72.273	72.471	нему
words@XXX	@XXX	72.471	72.669	/
words@XXX	@XXX	72.669	72.867	если
words@XXX	@XXX	72.867	73.065	не
words@XXX	@XXX	73.065	73.265	секрет
words@XXX	@XXX	73.265	73.356	?
words@XXX	@XXX	73.356	73.432	//
words@XXX	@XXX	92.444	92.698	ааа
words@XXX	@XXX	92.698	92.952	кому
words@XXX	@XXX	92.952	93.206	вы
words@XXX	@XXX	93.206	93.46	посвящаете
words@XXX	@XXX	93.46	93.714	все
words@XXX	@XXX	93.714	93.968	свои
words@XXX	@XXX	93.968	94.222	песни
words@XXX	@XXX	94.222	94.476	о
words@XXX	@XXX	94.476	95.045	любви
words@XXX	@XXX	95.045	95.141	?
words@XXX	@XXX	95.141	95.246	//
words@XXX	@XXX	98.147	98.654	всем
words@XXX	@XXX	98.654	99.161	разным
words@XXX	@XXX	99.161	99.248	?
words@XXX	@XXX	99.248	99.333	/
words@XXX	@XXX	102.144	102.441	как
words@XXX	@XXX	102.441	102.738	вы
words@XXX	@XXX	102.738	103.035	отмечаете
words@XXX	@XXX	103.035	103.332	успех
words@XXX	@XXX	103.332	103.629	вашей
words@XXX	@XXX	103.629	103.926	новой
words@XXX	@XXX	103.926	104.228	песни
words@XXX	@XXX	104.228	104.331	?
words@XXX	@XXX	104.331	104.425	//
words@XXX	@XXX	104.425	104.665	Как
words@XXX	@XXX	104.665	104.905	вы
words@XXX	@XXX	104.905	105.145	вообще
words@XXX	@XXX	105.145	105.385	понимаете
words@XXX	@XXX	105.385	105.625	что
words@XXX	@XXX	105.625	105.865	песня
words@XXX	@XXX	105.865	106.105	зашла
words@XXX	@XXX	106.105	106.345	в
words@XXX	@XXX	106.345	106.9	народ
words@XXX	@XXX	106.9	106.991	?
words@XXX	@XXX	106.991	107.074	//
words@XXX	@XXX	121.246	121.63	вам
words@XXX	@XXX	121.63	122.014	нравится
words@XXX	@XXX	122.014	122.398	группа
words@XXX	@XXX	122.398	122.784	Пятница
words@XXX	@XXX	122.784	122.896	?
words@XXX	@XXX	122.896	122.975	//
words@XXX	@XXX	123.591	123.785	вам
words@XXX	@XXX	123.785	123.979	хотелось
words@XXX	@XXX	123.979	124.173	бы
words@XXX	@XXX	124.173	124.367	с
words@XXX	@XXX	124.367	124.561	ними
words@XXX	@XXX	124.561	124.755	сделать
words@XXX	@XXX	124.755	124.949	какой-то
words@XXX	@XXX	124.949	125.143	совместный
words@XXX	@XXX	125.143	125.344	проект
words@XXX	@XXX	125.344	125.414	?
words@XXX	@XXX	125.414	125.506	//
words@XXX	@XXX	125.518	125.81	потому
words@XXX	@XXX	125.81	126.102	что
words@XXX	@XXX	126.102	126.394	/
words@XXX	@XXX	126.394	126.686	я
words@XXX	@XXX	126.686	126.978	как
words@XXX	@XXX	126.978	127.27	фанат
words@XXX	@XXX	127.27	127.562	этой
words@XXX	@XXX	127.562	128.07	группы...
words@XXX	@XXX	128.07	128.148	//
words@XXX	@XXX	129.097	129.309	и
words@XXX	@XXX	129.309	129.522	будет
words@XXX	@XXX	129.522	129.622	ли
words@XXX	@XXX	129.622	129.692	?
words@XXX	@XXX	129.692	129.794	//
words@XXX	@XXX	129.794	129.896	ждать
words@XXX	@XXX	129.896	130.0	?
words@XXX	@XXX	130.0	130.06	/
words@XXX	@XXX	148.333	148.713	совсем
words@XXX	@XXX	148.713	149.093	недавно
words@XXX	@XXX	149.093	149.473	была
words@XXX	@XXX	149.473	149.853	премия
words@XXX	@XXX	149.853	150.233	Муз-ТВ
words@XXX	@XXX	150.233	150.613	/
words@XXX	@XXX	150.613	150.993	ааа
words@XXX	@XXX	150.993	151.373	/
words@XXX	@XXX	151.373	151.753	я
words@XXX	@XXX	151.753	152.133	за
words@XXX	@XXX	152.133	152.513	вас
words@XXX	@XXX	152.513	152.893	болел
words@XXX	@XXX	152.893	153.273	/
words@XXX	@XXX	153.273	153.653	поэтому
words@XXX	@XXX	153.653	154.037	/
words@XXX	@XXX	154.16	154.678	поэтому
words@XXX	@XXX	154.678	155.197	/
words@XXX	@XXX	158.141	158.396	какую
words@XXX	@XXX	158.396	158.651	бы
words@XXX	@XXX	158.651	158.906	вы
words@XXX	@XXX	158.906	159.161	хотели
words@XXX	@XXX	159.161	159.416	выиграть
words@XXX	@XXX	159.416	159.671	премию
words@XXX	@XXX	159.671	159.926	/
words@XXX	@XXX	159.926	160.181	в
words@XXX	@XXX	160.181	160.436	вашей
words@XXX	@XXX	160.436	160.691	жизни
words@XXX	@XXX	160.691	160.946	/
words@XXX	@XXX	160.946	161.201	за
words@XXX	@XXX	161.201	161.456	всю
words@XXX	@XXX	161.456	161.711	вашу
words@XXX	@XXX	161.711	161.97	карьеру
words@XXX	@XXX	161.97	162.083	?
words@XXX	@XXX	162.083	162.149	//
words@XXX	@XXX	176.283	176.517	и
words@XXX	@XXX	176.517	176.751	тем
words@XXX	@XXX	176.751	176.985	не
words@XXX	@XXX	176.985	177.219	менее
words@XXX	@XXX	177.219	177.453	/
words@XXX	@XXX	177.453	177.838	может
words@XXX	@XXX	177.838	177.925	//
words@XXX	@XXX	186.511	186.75	как
words@XXX	@XXX	186.75	186.989	часто
words@XXX	@XXX	186.989	187.228	вы
words@XXX	@XXX	187.228	187.467	пользуетесь
words@XXX	@XXX	187.467	187.706	знакомством
words@XXX	@XXX	187.706	187.945	/
words@XXX	@XXX	187.945	188.184	чтобы
words@XXX	@XXX	188.184	188.423	пройти
words@XXX	@XXX	188.423	188.662	на
words@XXX	@XXX	188.662	188.901	чей-либо
words@XXX	@XXX	188.901	189.14	концерт
words@XXX	@XXX	189.14	189.381	?
words@XXX	@XXX	189.381	189.469	//
words@XXX	@XXX	207.728	207.983	ааа
